#{"t_start": 1767282671.5226421, "env_id": "None"}
r,l,t
162.55952,36,3.523972
119.16032,26,3.529084
71.400795,16,3.529101
112.48733,25,3.540606
78.34978,18,3.542737
97.00438,24,3.544238
144.16483,32,3.544254
124.13833,26,3.547293
86.35183,19,3.54731
103.63427,23,3.548905
95.49351,21,3.551111
89.60217,20,3.55276
152.2836,33,3.555727
75.19873,17,3.557093
146.86429,31,3.560959
84.08045,21,3.562572
131.66455,29,3.569532
149.30278,32,3.572507
89.815704,20,3.573912
84.64917,19,3.573928
85.479675,19,3.573933
76.10406,17,3.575237
150.09866,34,3.575253
74.54626,17,3.576546
108.36909,24,3.577841
76.27768,17,3.580523
91.50146,20,3.581786
107.94284,23,3.581802
76.609116,17,3.581807
119.28765,26,3.58586
81.59627,18,3.588317
75.69789,17,3.595728
69.243576,17,3.599511
99.82089,23,3.600838
84.30185,19,3.600855
71.66342,16,3.602489
142.9899,30,3.604132
76.0681,17,3.610516
98.74451,22,3.613186
131.45454,29,3.61472
118.570694,27,3.616123
93.01531,21,3.619302
151.43712,33,3.620841
75.70699,17,3.620859
153.35039,34,3.622442
139.3789,30,3.62542
174.4519,36,3.626949
78.21871,19,3.629949
156.79382,33,3.629966
92.44213,21,3.633037
84.808105,19,3.633054
100.57018,22,3.633058
75.96444,17,3.643975
74.627785,17,3.64868
84.91196,19,3.652602
114.40275,24,3.652629
94.79982,23,3.652634
150.40433,33,3.656097
76.5928,17,3.65956
95.377525,22,3.659579
84.26783,20,3.661086
149.2462,32,3.662597
118.33008,26,3.662613
102.83263,23,3.664036
90.41388,21,3.665694
79.805595,19,3.66571
107.33985,24,3.67436
122.75306,27,3.679629
83.67525,19,3.682719
90.6201,20,3.688228
86.71492,19,3.693172
69.79135,16,3.697009
104.46781,23,3.697031
136.55243,29,3.698718
103.2957,24,3.698738
85.0921,19,3.700349
100.996666,22,3.701719
93.55462,21,3.703496
106.57982,23,3.703513
103.68685,23,3.704973
80.307144,18,3.709346
105.311615,24,3.710716
129.57022,31,3.72064
75.14905,17,3.721959
89.70281,21,3.723309
81.1391,18,3.724714
76.072845,17,3.726205
104.97743,23,3.727856
81.105675,18,3.729387
96.5934,23,3.732272
91.705414,20,3.733684
132.76678,31,3.735021
149.44537,34,3.7389
129.39287,28,3.74248
127.13098,27,3.7425
89.29677,20,3.742505
123.79351,28,3.74891
76.4002,17,3.748931
119.842354,26,3.750365
80.50603,18,3.753486
71.39114,16,3.755306
76.21652,17,3.757931
90.74138,20,3.757947
91.05212,20,3.759427
104.73141,24,3.760708
81.013275,18,3.763694
71.21384,16,3.766299
75.47022,17,3.767676
124.04425,26,3.773745
133.22874,28,3.775048
81.18763,18,3.776587
111.15578,25,3.779466
102.61472,23,3.782105
76.089195,17,3.783555
147.0081,33,3.787651
69.379395,16,3.790359
111.9757,25,3.790376
109.976494,27,3.796923
119.43673,29,3.799566
118.92077,25,3.799583
107.98382,24,3.801222
143.38731,33,3.801239
177.59613,37,3.804049
83.79227,19,3.805509
104.613174,24,3.809377
161.03249,37,3.815049
125.4456,28,3.816384
79.41468,18,3.817945
99.40614,22,3.821282
77.387985,18,3.824037
62.714222,15,3.824054
128.28883,28,3.825736
80.2762,18,3.829073
110.63011,26,3.830587
163.877,36,3.833922
106.06191,25,3.838833
102.50631,23,3.840498
179.01678,39,3.841975
99.156166,22,3.843465
86.47138,19,3.844862
125.45794,29,3.847554
90.74516,20,3.848907
80.98041,18,3.848923
103.56236,23,3.851582
164.60391,35,3.852888
78.48263,18,3.852905
81.38275,18,3.856841
70.39659,16,3.861952
106.70017,23,3.86197
76.14662,17,3.864597
71.278656,16,3.865903
108.09281,23,3.865919
100.978806,24,3.871147
87.02838,19,3.872715
90.51852,20,3.87589
80.43744,18,3.875908
80.870026,18,3.877526
189.46992,37,3.877543
103.51727,23,3.880199
92.88424,20,3.884332
71.059494,16,3.88435
106.10829,24,3.885654
86.24908,19,3.888766
76.25849,17,3.888782
202.60081,46,3.890275
81.247444,18,3.89161
162.94212,37,3.894264
75.6827,17,3.8973
88.65137,20,3.900849
108.82132,26,3.903923
83.32436,20,3.906758
87.29578,19,3.908204
94.670845,21,3.908221
75.14364,17,3.910152
97.165985,21,3.917065
86.724655,19,3.919153
91.367905,21,3.919173
75.94149,17,3.922892
105.34083,23,3.927807
157.88936,33,3.927829
114.13536,25,3.929227
88.9207,20,3.934127
171.81339,36,3.935667
71.67873,16,3.937897
89.1943,19,3.946592
85.98654,20,3.946621
90.28324,21,3.948318
144.00534,32,3.948337
115.07684,25,3.950632
76.30756,17,3.952236
71.58623,16,3.953721
76.276566,17,3.959801
158.21214,34,3.961246
104.979485,23,3.961263
80.84249,18,3.961268
109.69757,24,3.961271
75.276886,17,3.975178
85.39072,19,3.976781
82.01454,18,3.976799
81.156586,18,3.978339
80.1431,18,3.979752
111.08441,26,3.979769
133.28438,29,3.981764
79.80526,18,3.981782
123.08855,29,3.983211
148.75569,32,3.984824
76.39795,17,3.987529
76.19346,17,3.987547
75.54511,17,3.987552
88.21638,20,3.990466
120.742584,28,3.990484
76.50963,17,4.004426
81.34136,18,4.006196
70.6973,16,4.006218
74.764755,17,4.009092
106.512474,23,4.011724
74.12267,17,4.01174
82.198685,18,4.013311
76.01674,17,4.015094
93.3584,21,4.018089
89.097145,20,4.019423
130.97209,30,4.021236
136.83583,30,4.021253
141.96053,33,4.024411
138.70882,29,4.024431
199.86427,45,4.029014
159.78778,37,4.036937
69.70002,16,4.036969
84.97846,19,4.03885
76.21162,17,4.040598
69.995384,16,4.044283
79.5764,18,4.044303
76.32172,17,4.048895
85.62818,19,4.050364
132.71971,30,4.053286
144.49927,31,4.05549
83.150345,19,4.055509
85.26026,19,4.055514
157.85612,33,4.057599
85.441315,19,4.069278
79.49094,18,4.071227
92.289764,20,4.071252
76.16538,17,4.073099
97.11827,21,4.080377
160.64706,36,4.082119
85.90214,19,4.083534
98.41817,21,4.085056
76.067955,17,4.085072
123.57241,27,4.085077
81.67547,18,4.086557
92.879166,20,4.087898
81.787476,18,4.087915
92.00748,20,4.089268
170.0346,37,4.090631
225.22743,50,4.093246
83.04336,19,4.09896
81.27312,19,4.100417
87.34581,20,4.101695
90.384766,20,4.103093
74.97235,17,4.108904
91.43117,21,4.110215
83.90905,19,4.111808
80.61331,18,4.111825
81.36561,18,4.113714
79.40415,18,4.113732
75.847626,17,4.113737
90.74311,20,4.119536
89.61387,20,4.122669
118.20207,27,4.122688
146.2413,29,4.124206
121.03661,28,4.125606
75.388596,17,4.756235
86.99457,20,4.756274
90.50115,20,4.758035
112.06461,24,4.7651
76.32162,17,4.765119
77.83352,18,4.768078
96.1812,21,4.769801
84.804535,19,4.769818
81.00286,18,4.779526
121.3519,26,4.782647
85.57207,19,4.782666
117.72241,28,4.785189
106.66774,23,4.785208
80.92563,18,4.788095
145.46413,31,4.788121
111.72141,24,4.794782
99.88118,22,4.794806
123.46809,27,4.796282
86.25084,19,4.799659
81.108665,18,4.801261
121.272514,29,4.809227
94.470604,21,4.809266
94.4409,22,4.811268
76.69771,17,4.814655
76.37477,17,4.81799
76.10017,17,4.825212
150.21637,33,4.825241
76.43546,17,4.830447
107.42751,25,4.830465
76.5651,17,4.832191
127.04517,29,4.83658
141.60095,31,4.836605
111.93373,25,4.84112
136.25473,30,4.841146
86.73516,19,4.844316
168.57312,36,4.848316
112.12213,24,4.849632
84.422,19,4.856444
76.65215,17,4.85808
168.44377,38,4.859647
103.45106,27,4.862352
150.1953,33,4.864329
91.8405,21,4.864347
80.95568,18,4.868836
92.64812,20,4.872962
105.625275,24,4.876102
75.997696,17,4.877665
134.00008,29,4.881197
128.3788,28,4.882741
94.445564,23,4.882758
88.23511,21,4.887647
79.1426,18,4.889496
186.12798,45,4.893041
78.42565,18,4.897211
99.20137,23,4.900166
98.8407,22,4.903168
244.12927,49,4.909493
101.54025,23,4.911052
126.206024,27,4.912545
94.8188,22,4.914195
108.23697,23,4.917118
161.84259,35,4.918682
121.92179,30,4.926391
128.76793,27,4.929976
95.96626,24,4.929996
128.07045,31,4.934236
109.489365,23,4.937321
129.3422,29,4.93735
114.360985,25,4.948188
95.93997,22,4.949789
83.702,19,4.956997
107.45036,24,4.958844
169.8207,36,4.958862
116.34498,26,4.960563
108.76204,23,4.962195
206.68283,46,4.967214
171.1414,36,4.967235
96.59493,21,4.96724
134.5205,32,4.976197
71.49901,16,4.980394
112.6391,24,4.98508
128.89655,28,4.985099
129.15178,28,4.985104
118.14186,26,4.987798
116.80704,27,4.991575
69.50704,16,4.991598
84.198105,19,4.994684
76.25104,17,4.994702
106.25345,23,4.999233
131.17136,30,5.006136
85.91959,19,5.009756
97.296196,24,5.011776
76.35883,17,5.014964
144.43332,33,5.01804
100.30566,22,5.023797
78.78427,18,5.02578
106.90253,24,5.027319
154.77356,35,5.030359
161.33797,35,5.03038
120.84182,29,5.036089
158.40372,33,5.036108
93.90919,23,5.038737
103.222664,23,5.046155
157.35222,33,5.051333
89.91348,20,5.052991
128.11745,27,5.057611
75.907425,17,5.057638
181.99995,39,5.059315
169.26547,40,5.060869
150.34363,33,5.068409
127.10146,29,5.076927
169.17673,37,5.080887
128.16174,28,5.080908
152.62653,33,5.08284
122.64873,25,5.082858
132.8735,30,5.084649
116.00135,25,5.084667
76.02622,17,5.088725
91.61141,21,5.091201
102.12551,22,5.098738
97.13241,21,5.100132
112.67297,25,5.10015
137.13008,30,5.101644
112.19529,25,5.10563
176.57465,38,5.107391
110.389595,24,5.114505
90.96036,20,5.117188
90.42364,20,5.119133
97.70821,21,5.120958
98.30185,21,5.122794
119.433014,26,5.124341
108.55909,24,5.130896
144.52374,31,5.136138
133.81427,30,5.138263
108.958145,25,5.143583
108.220665,24,5.143611
142.14906,30,5.143617
117.9911,27,5.145291
112.94308,24,5.146727
120.25761,28,5.148117
97.464874,21,5.149516
76.153564,17,5.149533
95.88645,21,5.158779
92.29981,22,5.166155
138.31645,30,5.16753
85.370735,20,5.169291
139.74939,30,5.171572
92.87253,20,5.174522
80.9312,19,5.174541
160.89743,35,5.174546
119.63761,26,5.179007
194.72191,43,5.179034
99.72087,22,5.179039
86.25781,19,5.179043
87.3949,19,5.181104
114.95918,28,5.188231
128.4372,28,5.194958
138.14052,30,5.194976
86.38802,20,5.199809
76.17924,17,5.202855
88.31059,20,5.207531
133.0227,30,5.207548
76.182556,17,5.207553
91.14002,20,5.207556
87.060196,19,5.209079
105.59484,23,5.209097
119.0731,27,5.21181
96.82115,22,5.213341
98.30255,23,5.21514
83.48128,19,5.218831
75.08989,17,5.222178
85.19418,19,5.225604
165.09753,35,5.227294
93.41063,21,5.233194
70.37639,16,5.234833
109.862274,24,5.241008
186.41939,39,5.24103
76.02836,17,5.241036
101.70135,24,5.245893
111.81902,25,5.247437
97.22167,21,5.249057
108.68382,24,5.251001
126.83849,28,5.255524
138.08418,30,5.257064
86.20095,19,5.258694
76.39798,17,5.26309
85.60435,19,5.264477
109.72551,24,5.264493
118.20636,28,5.267721
75.272285,17,5.269492
161.39603,38,5.269509
77.945045,18,5.270973
81.87624,18,5.270989
158.63802,34,5.274299
80.77405,18,5.28262
81.07963,18,5.287704
81.7444,18,5.295422
110.48095,27,5.296995
139.29932,29,5.299399
89.99012,20,5.301538
75.71578,17,5.301558
125.34661,27,5.307359
153.6406,34,5.307379
78.038925,18,5.309612
109.040436,24,5.309633
135.99484,32,5.31255
144.08478,30,5.322128
75.616196,17,5.327684
126.631584,31,5.327703
98.123085,22,5.327708
77.9353,18,5.327711
158.61224,34,5.333246
90.40874,21,5.337721
75.05223,17,5.337739
129.2228,31,5.339439
79.57291,18,5.344174
113.80914,26,5.347629
117.86835,26,5.347653
71.53357,16,5.350689
114.7652,25,5.352299
120.44128,26,5.352317
71.11344,16,5.363863
70.65,16,5.366836
76.24341,17,5.369927
102.960686,25,5.372875
83.12714,19,5.377664
80.27799,18,5.379523
70.946655,16,5.379542
82.74531,18,5.379546
127.06017,30,5.381082
76.50306,17,5.382606
85.46297,19,5.385681
220.04187,46,5.389034
304.02295,67,5.389051
155.85117,37,5.392172
172.37177,38,5.393537
137.86118,33,5.393555
76.3717,17,5.399253
76.09325,17,5.405524
81.1821,18,5.407065
140.27254,31,5.412265
145.34592,32,5.416847
80.85869,18,5.416868
71.313736,16,5.418344
118.08493,26,5.41836
71.17771,16,5.418365
94.868416,21,5.418369
165.68494,35,5.424129
108.41614,24,5.425558
135.61874,31,5.429973
90.47544,21,5.431432
78.10493,18,5.434222
160.76564,36,5.43424
127.42394,28,5.434245
178.46112,38,5.438771
79.72997,18,5.44566
104.40431,23,5.446992
76.37937,17,5.450342
101.54896,23,5.45188
100.67839,24,5.453388
137.32843,32,5.454736
109.06952,26,5.457467
86.53314,19,5.458949
132.6037,29,5.461878
106.10916,25,5.463233
84.87573,19,5.463297
106.08127,23,5.466292
86.9357,19,5.473662
170.40387,38,5.47697
135.60875,29,5.47982
76.51807,17,5.481213
137.0255,30,5.48123
70.30189,16,5.482547
111.96034,24,5.483933
146.9607,31,5.486829
81.605934,18,5.486846
76.17198,17,5.489961
75.19757,17,5.491446
113.157555,25,5.493091
133.75742,32,5.501993
75.621056,17,5.502012
75.91423,17,5.503629
156.86502,35,5.505066
109.15276,25,5.506435
81.12316,18,5.508047
79.37949,18,5.513129
74.11458,17,5.514966
76.31826,17,5.514983
144.9949,32,5.514988
69.69916,16,5.517923
100.66115,22,5.519271
111.45373,26,5.523542
70.33595,16,5.531455
132.20386,31,5.531474
81.59577,18,5.531479
133.95721,29,5.536288
128.43474,28,5.538032
96.33672,22,5.543229
95.60796,21,5.543249
73.590485,17,5.543254
119.65132,26,5.546939
94.812515,21,5.552535
75.64035,17,5.552556
99.83059,23,5.558482
75.76546,17,5.561208
76.277336,17,5.561225
131.92567,27,5.56123
76.96479,17,5.565419
165.14265,34,5.569653
184.1421,43,5.573442
105.61183,23,5.582701
99.766525,22,5.584886
107.39329,26,5.587621
208.05222,43,5.587638
116.9998,26,5.587643
85.800606,19,5.589621
76.15391,17,5.589638
144.90935,34,5.589643
79.43727,18,5.590973
143.80898,32,5.592284
87.695465,20,5.593544
118.93007,26,5.595176
86.99625,20,5.597668
79.76676,18,5.59905
149.39215,35,5.60753
80.10258,18,5.608964
86.806496,19,5.617131
81.80155,19,5.617156
74.38431,17,5.621047
74.606834,17,5.622606
96.49495,21,5.625846
114.570114,26,5.628745
170.41962,37,5.633186
102.319496,23,5.63627
144.1433,33,5.636287
128.18915,31,5.637887
153.10399,34,5.643797
94.45865,21,5.643816
139.86517,34,5.645492
157.9234,35,5.645509
88.91252,20,5.657784
171.85773,39,5.660556
127.76436,32,5.662547
125.18108,29,5.664363
76.56286,17,5.66438
129.27187,29,5.666934
101.46671,25,5.668237
72.10194,17,5.671052
103.67158,22,5.671069
101.35288,22,5.672392
89.32704,21,5.675091
148.62778,35,5.676866
98.05963,22,5.679315
176.6189,39,5.679332
117.865395,25,5.682268
70.51996,16,5.682285
150.459,32,5.683937
80.78173,18,5.693927
102.023895,22,5.695413
84.90865,19,5.696927
76.25782,17,5.696944
80.46623,18,5.700042
80.874596,18,5.703108
99.14407,21,5.703125
75.31194,17,5.704942
137.359,31,5.708721
75.27582,17,5.708741
132.31944,30,5.711444
91.36389,21,5.713969
79.6366,18,5.714082
101.31181,23,5.72347
85.49493,19,5.738323
133.2229,33,5.739834
176.993,42,5.739856
79.235,18,5.739861
76.6725,17,5.741316
79.282234,18,5.743683
89.80631,20,5.749666
79.31229,18,5.749696
80.55931,18,5.752949
85.57184,21,5.75565
134.72002,29,5.75568
155.87766,33,5.76048
141.65602,31,5.760503
102.75295,23,5.761881
112.280464,25,5.763851
115.82364,26,5.776053
76.52933,17,5.776169
76.51678,17,5.783211
76.51695,17,5.786839
114.94459,25,5.788472
123.447914,27,5.79326
129.40274,29,5.796259
87.92663,22,5.797951
85.38042,19,5.801212
150.52846,33,5.802684
111.43299,26,5.804211
105.574905,24,5.805848
156.27882,36,5.805864
140.25027,31,5.807433
101.8497,22,5.816441
73.74903,17,5.817828
86.99731,20,5.817844
144.28395,32,5.820858
138.59193,34,5.8224
114.384285,26,5.822416
83.729385,19,5.825635
128.46165,30,5.835866
86.48359,19,5.837252
146.19232,30,5.843399
152.62306,32,5.848964
94.661545,21,5.848996
131.56218,29,5.850283
139.63513,30,5.8503
101.083824,22,5.851778
123.87953,30,5.853126
99.72065,22,5.855821
170.41833,38,5.860223
132.48283,28,5.863863
135.30977,30,5.863883
175.13252,37,5.863888
117.41728,25,5.863891
134.59811,29,5.86701
113.61318,24,5.874491
82.37542,19,5.882029
108.35354,23,5.886354
138.97765,32,5.886372
111.909225,25,5.889078
95.16628,21,5.889095
69.85192,16,5.8891
74.59131,17,5.890507
110.34398,24,5.890523
140.37955,30,5.890528
76.10009,17,5.894934
127.96675,29,5.894951
96.98895,22,5.89939
76.259796,17,5.902447
122.13756,27,5.904238
170.84497,37,5.907278
127.98585,28,5.908759
81.23026,18,5.91638
81.09802,18,5.919389
76.574,17,5.919407
76.4953,17,5.924121
80.9223,18,5.926135
93.02987,22,5.928231
82.70452,19,5.934377
122.35107,27,5.934407
92.01972,21,5.941824
86.998695,19,5.945776
133.34006,31,5.947797
141.25021,32,5.949679
190.66107,42,5.956117
76.11975,17,5.95916
138.53627,29,5.960674
179.05287,40,5.960691
152.02179,32,5.962338
126.81112,29,5.972487
116.782295,27,5.974098
76.4201,17,5.975626
75.47637,17,5.977104
114.06421,25,5.977122
151.5089,34,5.977126
142.9802,32,5.980529
70.55513,16,5.986825
164.3769,40,5.990415
88.31268,19,5.990433
166.49324,34,5.99255
140.81657,30,5.992568
85.50114,19,5.994194
145.33305,31,5.99752
125.78186,26,5.999319
85.73483,19,6.003728
113.93992,26,6.003745
77.39793,18,6.006667
85.05824,19,6.006684
80.91365,18,6.006689
141.67015,30,6.025786
115.84205,27,6.027486
82.3174,18,6.029435
118.5615,25,6.035753
125.73077,26,6.03577
124.25073,29,6.037226
152.78157,35,6.037243
86.24995,20,6.039005
99.77611,23,6.044814
94.526924,21,6.044833
100.49895,22,6.047287
142.35648,31,6.048743
135.01631,32,6.048759
71.438576,16,6.053711
117.626686,30,6.061225
80.45309,18,6.068813
217.2695,46,6.073481
110.00088,24,6.0735
90.00808,20,6.073506
95.45847,21,6.076902
89.47442,20,6.082106
135.73308,32,6.085696
210.73637,48,6.085716
89.20392,21,6.087914
142.30194,30,6.093229
79.040474,18,6.09569
116.48289,29,6.099506
142.50626,31,6.105091
147.79155,33,6.107322
133.82504,30,6.108908
76.31993,17,6.113593
104.493,25,6.119467
83.97697,19,6.120851
196.77141,45,6.122449
152.68867,33,6.128848
81.06083,18,6.130278
152.00822,33,6.13275
130.18901,31,6.13277
98.27442,23,6.138065
120.10929,27,6.138097
69.50353,17,6.140058
139.34085,33,6.147344
178.82187,41,6.14898
141.80547,31,6.150624
109.61495,24,6.154129
100.80796,22,6.154147
92.88178,21,6.164253
100.99415,22,6.164292
76.556816,17,6.164297
135.69711,31,6.167308
75.81516,17,6.17292
85.97793,19,6.176057
142.408,30,6.17817
104.98039,24,6.182536
111.66712,24,6.188491
83.11351,19,6.190554
119.88715,25,6.196651
76.12975,17,6.196668
102.28278,23,6.201404
165.85123,36,6.203348
75.52305,17,6.204858
108.21537,26,6.206208
102.20762,23,6.207607
75.84194,17,6.211872
122.31477,27,6.213471
143.89981,34,6.21349
94.243065,21,6.215114
70.39531,16,6.215132
71.53957,16,6.216783
209.00385,47,6.221163
160.97897,36,6.229707
78.10253,18,6.229725
85.02397,19,6.237756
95.15472,21,6.237785
76.203766,17,6.239388
78.54901,18,6.246755
93.91961,21,6.254283
127.14767,30,6.255738
106.50978,24,6.257528
157.98225,34,6.257545
95.02708,22,6.262687
229.34717,48,6.262705
147.58246,32,6.262711
131.88072,29,6.265782
140.31972,32,6.273263
205.77484,47,6.279598
127.84171,27,6.288553
87.587265,20,6.288578
127.060776,28,6.289937
123.227936,28,6.291521
158.99312,34,6.291536
154.617,35,6.293142
139.80829,31,6.308987
99.25387,22,6.310584
116.75285,28,6.312737
86.84307,19,6.314807
126.345436,26,6.314825
117.774376,26,6.31483
138.63058,30,6.314834
138.6897,30,6.317733
76.00803,17,6.317755
74.29003,17,6.326361
71.50071,16,6.32789
73.24196,17,6.330559
81.12331,18,6.340697
